,0,1,2
2604,/bilateraalne IV st - 4,M00-M99,1
2605,"Osteokondroos ja spondüloartroos  C5-6, C6-7 kõrgusel.",M00-M99,1
2606,"- ( L3/4, L4/5 )",M00-M99,1
2607,"Dissemineerunud multiipel- e hulgiskleroos
d, alumise spastilise paraparees.",G00-G99,1
2608,Contractura art. radiocarpalis dex. postoperativa.,M00-M99,1
2609,"Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon
MCL gen sin",S00-T98,1
2610,"Endometriosis genit IV aste, kaasuvana ka partneri viljakuse langus",N00-N99,1
2611,"Aksonaalne sensoor-motoorne polüneuropaatia, väljendunud valusündroomi ja tundlikkusemuutustega.",G00-G99,1
2612,Melanoma in situ reg. fem dex,C00-D48,1
2613,"Neeru (v.a neeruvaagna) pahaloomuline kasvaja
parempoolne",C00-D48,1
2614,Post lasionem med. spinalis reg thor,G00-G99,1
2615,Kuuenda (eemaldaja-) närvi halvatus DEX,H00-H59,1
2616,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega III aste , III risk",I00-I99,1
2617,Fr. compr v. Th 9-L1,M00-M99,1
2618,Muud esmased koksartroosid sin. lll st.,M00-M99,1
2619,Muud täpsustatud põletikulised spondülopaatiad (-),M00-M99,1
2620,"PR Presbyopia /, hüpermetroopia e kaugelenägevus",H00-H59,1
2621,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga. Radicul S1 dex,M00-M99,1
2622,"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, tuharalihaste kõõlusepõletik e gluteaaltendiniit (+)",M00-M99,1
2623,Muu täpsustatud krooniline obstruktiivne kopsuhaigus.Algstaadium.,J00-J99,1
2624,".
Insufficientia sfincteri ani.
Incontinentia ani.",K00-K93,1
2625,"Od (St.post.), võõrkeha korneas e silma sarvkestas",S00-T98,1
2626,Sõrme(de) lahtine haav ilma küün(t)evigastuseta nahadefektiga ja luudefektiga,S00-T98,1
2627,Muu täpsustatud lülivaheketta nihe [väljasurve] Prol disci i/v L4/5,M00-M99,1
2628,".
Insuff. sfinceri ani.
St. post sfincterolevatoroplastica anterior 25.04.13.",K00-K93,1
2629,"Od Herpesviirusnakkused [herpes simplex], herpesviirus-silmahaigus",A00-B99,1
2630,"Vas.kõrvalestal(punktsioonil eraldus verd 2,5 ml.)",R00-R99,1
2631,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; III aste (organkahjustus III, ülikõrge kardiovaskulaarne risk)",I00-I99,1
2632,Aterosklerootiline kardiovaskulaarhaigus (nii kirjeldatud) ( süstoolne hüpertensioon),I00-I99,1
2633,/  fractura mall.lat.sin et marginis post tibiae sin.,None,1
2634,Muu täpsustatud ebaregulaarne menstruatsioon pillide foonil,N00-N99,1
2635,Radikulopaatia. radiculpathia L 3/l4 dex,M00-M99,1
2636,. Lichen planus? Reiteri tõbi?,N00-N99,1
2637,Balanopostiit e luki-eesnahapõletik. Lichen planus? ?,N00-N99,1
2638,U ebaselge või teadmata loomusega kasvaja; Vasaku kopsu ülasagara tuumor,C00-D48,1
2639,"Kerge obstruktsioon, ravi foonil kompenseeritud.",J00-J99,1
2640,"Ii ( organkahj. ii, kõrge risk)",I00-I99,1
2641,N thoarcicus longuse parees paremal pool.-,G00-G99,1
2642,SL soaline vaigatsus avseas randmes,M00-M99,1
2643,Rasedusödeem e rasedusturse. Grav in  hebd 29/ 30 RN,O00-O99,1
2644,"Muu täpsustatud lülivaheketta nihe [väljasurve] kõrgusel L4-L5, L5-S1",M00-M99,1
2645,"Sequelae tuberculosis pulmonum.
Sequelae tuberculosis pulmonum.",A00-B99,1
2646,"Gonarthrosis dex. traumatica
Gonarthrosis dex. traumatica",M00-M99,1
2647,"Melanoma vaginae; p T4B NX M0 IICst
Melanoma vaginae",C00-D48,1
2648,"L4, L5 vertebrogeenne radikulopaatia paremal",M00-M99,1
2649,"Vasaku kõrva kurtus, paremal sensorineuraalne kuulmislangus.",H60-H95,1
2650,"2013 eessein , STEMI
2013 eessein , STEMI",I00-I99,1
2651,"Arthrosis CMC I manus dex.
arthrosis CMC I manus dex.",M00-M99,1
2652,"Kodarluu ala- [distaalse] otsa murd, kinnine. Fractura partis dist. radii dex.",S00-T98,1
2653,"Hernetera suurunune tihend vas. rinna ülemises later.kvadrandis
hernetera suurunune tihend vas. rinna ülemises later.kvadrandis",Z00-Z99,1
2654,Herpesviirusnakkused [herpes simplex]. Herpes labialis.,A00-B99,1
2655,Lihasevalu e müalgia alaseljas ja õlavöötmes,M00-M99,1
2656,"Klaaskeha muud tuhmumised; parem silm
parem silm",H00-H59,1
2657,Kirurgiline abort peetunud raseduse tõttu,Z00-Z99,1
2658,Umbsool; p T3 p N2 M0 G3 IIIst,C00-D48,1
2659,Kaela ja ölavöötme müofastsiaalne valu,M00-M99,1
2660,"Maksasiirdamine 2013 aprill, elastograafia august 2014 F3/F4",A00-B99,1
2661,"Parema õlaliigese protees
Parema õlaliigese protees",Z00-Z99,1
2662,"Auraga migreen [klassikaline migreen]; hemipleegiline sporaadiline; sagedaste hoogudega.
hemipleegiline sporaadiline; sagedaste hoogudega.",G00-G99,1
2663,"Spitsoidseks melanotsütaarseks tuumoriks ebaselge maliignsuspotentsiaaliga; p TX N0 M0 0st
spitsoidseks melanotsütaarseks tuumoriks ebaselge maliignsuspotentsiaaliga",C00-D48,1
2664,Par. silma al. temp. haru,H00-H59,1
2665,"Nimme ja muude lülivaheketaste haigusseisundid radikulopaatiaga
 S1 vasemal",M00-M99,1
2666,Anamneesis käärsoole rebend traumaga seoses,K00-K93,1
2667,"Retensioon(mõõdud vähenevad) , kaebusteta, amenorrhea post partum, toidab rinnaga",O00-O99,1
2668,"Kaelavalu e tservikalgia, rakenduse ja ülekoormusega seotud",M00-M99,1
2669,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta(2),I00-I99,1
2670,Eri-sõeluuring südameveresoonkonna haigusseisundite suhtes; kopsuarteri trombemboolia okt.2014,Z00-Z99,1
2671,"L4/5 diski protrusioon, L4 radiculopathia dex",M00-M99,1
2672,"Aftoosne stomatiit (suur; väike)
väike",K00-K93,1
2673,"Iliotibiaaltrakti sündroom mõlemal jalal
Iliotibiaaltrakti sündroom mõlemal jalal",M00-M99,1
2674,"Par., sõrmedesirutajate ja nende kõõluste vigastus randme- ja käepiirkonnas",S00-T98,1
2675,Keskmine põndapealisepõletik e mediaalne epikondüliit - parem. käsi,M00-M99,1
2676,M.supraspinatus sin kõõluse väike osaline rebend,M00-M99,1
2677,Võõrkeha korneas e silma sarvkestas od,S00-T98,1
2678,"Parema rangluu murru järgne seisund
parema rangluu murru järgne seisund",S00-T98,1
2679,"Sarvkesta muud täpsustatud haigusseisundid, retsidiveeruv erosioon osin",H00-H59,1
2680,"Mediaalse malleooli [keskmise pekse] murd
Fractura apicis malleoli medialis art. talocruralis dex",None,1
2681,"Täpsustamata äge dissemineeritud demüelin[is]atsioon?
Spinaalne AVM? 
Spinaalne ekspansioon?",G00-G99,1
2682,"Makula (atroofiline; eksudatiivne) seniildegeneratsioon
eksudatiivne, OS",H00-H59,1
2683,Vasema rinna inv.lobulaarkartsinoom; ÖR pos PR pos HER2 neg,C00-D48,1
2684,"II staadium, keskmine raskusaste, endine suitsetaja
II staadium, keskmine raskusaste, endine suitsetaja",J00-J99,1
2685,Sõrme(de) lahtine haav ilma küün(t)evigastuseta; vasak II sõrm,S00-T98,1
2686,Grav in hebd 6+3.  (anamneesis mentruaaltsükli häired).,Z00-Z99,1
2687,"Vasaku rinna invasiivne duktaalkartsinoom ÖR neg, PR neg, HER2 neg",C00-D48,1
2688,Võõrkeha korneas e silma sarvkestas  OS,S00-T98,1
2689,"Teisiti täpsustamata (tsüstiline) hulgisõlmeline struuma
Eutüreoos.",E00-E90,1
2690,Amissio dentium partialis Kennedy I Mod 3,K00-K93,1
2691,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega (OK III kõrge risk),I00-I99,1
2692,"Paremal segatüüpi kuulmislangus, vasakul sensorineuraalne.
paremal segatüüpi kuulmislangus, vasakul sensorineuraalne.",H60-H95,1
2693,Sidemete e ligamentide haigusseisundid - paremal randmel,M00-M99,1
2694,"Aurata migreen [tavaline migreen]
Sagedaste hoogudega.",G00-G99,1
2695,Antiöstrogeenravi  peale mõlema rinna eemaldamist,N00-N99,1
2696,"CHA2DS2 VASc 4, HAS-BLED 3; permanentne",I00-I99,1
2697,"Lihasevalu e müalgia, parem delta",M00-M99,1
2698,Kesknärvisüsteemi muud demüelin[is]eerivad haigused. Ajusilla tsentraalne müelinolüüs,G00-G99,1
2699,"Od , äge ja alaäge iridotsükliit ?",H00-H59,1
2700,Kodarluu tikkeljätke kõõlusetupepõletik [de Quervain] dex,M00-M99,1
2701,Autoimmuunne tür[e]oidiit TPO-AK > 1000,E00-E90,1
2702,"Löfgreni sündroom, I-II st, histoloogiliselt uurimata, ravita, jälgimisel
Löfgreni sündroom, I-II st, histoloogiliselt uurimata, ravita, jälgimisel",D50-D89,1
2703,Külgmine põndapealisepõletik e lateraalne epikondüliit - vasakul,M00-M99,1
2704,Spondüloos ja spondüloartroos l/s osas lumbalgiaga.,M00-M99,1
2705,Muud täpsustatud südamerütmitused - üksikud SVES ja VES,I00-I99,1
2706,R ou   (os - H40.5),H00-H59,1
2707,Õlavarre pöörajalihaste kõõluskätise sündroom - bilat,M00-M99,1
2708,"Autoimmuunne tür[e]oidiit; hüpotüreoos, sõlmelisus
hüpotüreoos, sõlmelisus",E00-E90,1
2709,Liigestekahjustusega e artropaatiline soomussammaspool ?,L00-L99,1
2710,Grav in hebd 38 näd. Contractiones praeparantes,O00-O99,1
2711,Lülisamba ja perif. liigeste haaratusega,M00-M99,1
2712,"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, achilleuse kõõlusepõletik vasemal",M00-M99,1
2713,"Mittesekreteeriv vorm; Staadium arvel 03
mittesekreteeriv vorm",C00-D48,1
2714,"Õla ja ülajäseme (v.a randme ning käe) põletus ja söövitus, õla ja ülajäseme (v.a randme ning käe) esimese järgu põletus",S00-T98,1
2715,"Äge nasofarüngiit e nina-neelupõletik [tavaline nohu]
neelupõletik",J00-J99,1
2716,Autoimmuunne tür[e]oidiit TPO-AK > 2000 (N < 6),E00-E90,1
2717,"Adenocarcinoma prostatae; c T2C N0 M0 IIBst
Adenocarcinoma prostatae",C00-D48,1
2718,"Od  . , võõrkeha korneas e silma sarvkestas",S00-T98,1
2719,"Kiirguskeratoos e -sarvestu(mu)s
paremal põsel",L00-L99,1
2720,Osteochondrosis et spondyloarthrosis reg. lumbalis. Müofastsiaalne valu.,M00-M99,1
2721,Status post arthroplasticam genus sin.,Z00-Z99,1
2722,Endom I st + mehepoolne,N00-N99,1
2723,Lihasevalu e müalgia vasemal puusaabduktorid,M00-M99,1
2724,"Papillaarse kartsinoomi follikulaarne variant, pT3NxMx III st.",C00-D48,1
2725,Kopsuarteri emboolia ägedat kopssüdant mainimata (ravitud),I00-I99,1
2726,"Vasak käsi, vasak 4.KMK liiges",M00-M99,1
2727,Stenosis spinalis St post ILE v L4-L5. Spondylosis def,M00-M99,1
2728,Tendinitis calcarea  tendinis musc. supraspinati dex.,M00-M99,1
2729,"Kateeterablatsioon 04.06.14., praegu siinusrütm, CHA2DS2 VASC 2, HAS-BLED 1",I00-I99,1
2730,Muu spondüloos L3 radikulopaatiaga paremal,M00-M99,1
2731,"Se ebaselge või teadmata loomusega kasvaja
parema külgvatsakese tagasarve piirkonnas",C00-D48,1
2732,"+ E66.0, M42.9, M17 dex?, I83.9 (op.-tud), H81.1 remiss.",Z00-Z99,1
2733,"Os op.12.10.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
2734,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,II,Mõõdukas lisarisk.",I00-I99,1
2735,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta. M. Hypertensivus cardia,I00-I99,1
2736,"Os , seniilne nukleaarkatarakt e tuumakae",H00-H59,1
2737,Muu verejooks varase raseduse ajal/ vahekorra järgne veritus.,O00-O99,1
2738,"-vähene parempoolne pleuraefusioon, kahtlus reumatoloogilise haiguse tekkesele kopsumanifestatsioonile",J00-J99,1
2739,Autoimmuunne türeoidiit + 08.06.11 parempoolne lobektoomia,E00-E90,1
2740,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega 2 ST., OK 2 , RISK 2",I00-I99,1
2741,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta  II aste, ülikõrgelisari",I00-I99,1
2742,Muud (omandatud) varvaste moonutised.operatsioonijärgne seisund,M00-M99,1
2743,- parempoolne koksartroos gr II-III,M00-M99,1
2744,Äge ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit vasakpoolne,J00-J99,1
2745,Kinnitatud rasedus in h. 6-7.,Z00-Z99,1
2746,"I ( ORGANKAHJUSTUS i, madal risk )",I00-I99,1
2747,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta III ( ORGANKAHJ. III, ÜLIKÕRGE RISK )",I00-I99,1
2748,L.n.uln sin et sy can carp sin,G00-G99,1
2749,Täiskasvanute lülisamba osteokondroos; Discopathia C5/C6/C7,M00-M99,1
2750,Karpaaltunneli sündroom par > vas,G00-G99,1
2751,Radikulopaatia Radiculopathia S1 et L5 sin,M00-M99,1
2752,"2 radiaalset armi, intraduktaalsed papillaarsed proliferaadid, d",N00-N99,1
2753,Nimme ja muude lülivaheketaste haigussesundid kroonilise L5 vasemp.radikulopaatiaga,M00-M99,1
2754,S1 radikulaarne südroom; dex. St. po,M00-M99,1
2755,Tugeva valuga ( ILE 2004),M00-M99,1
2756,"Par. , põlveliigese muud sisemised kahjustused",M00-M99,1
2757,"Od , düstür[e]oidne eksoftalm e punnsilmsus",H00-H59,1
2758,"Par. , küünarluu üla- [proksimaalse] otsa murd, kinnine",S00-T98,1
2759,"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, tuharalihaste kõõlusepõlet",None,1
2760,"HLAB27  positiivne ,bilateraalne sakroiliit, daktüliit, Raynaud sündroom?",M00-M99,1
2761,Paremal reiel ka Naevus Beckeri,C00-D48,1
2762,"Allergia ei kinnitunud
allergia ei kinnitunud",Z00-Z99,1
2763,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; II aste , organkahjustus II, kõrge  risk; Riskiaste 2
II aste , organkahjustus II, kõrge  risk",I00-I99,1
2764,"Fractura femoris sin.
Fractura femoris sin.",S00-T98,1
2765,"Cicatrix uteri N I
Cicatrix uteri N I",Z00-Z99,1
2766,"Lauservapõletik e blefariit; parem silm
parem silm",H00-H59,1
2767,"Äge ja alaäge iridotsükliit; vasak silm
vasak silm",H00-H59,1
2768,"PR , müoopia e lühinägevus",H00-H59,1
2769,"Krooniline obstruktiivne kopsuhaigus koos ägeda alumiste hingamisteede nakkusega; Bronchitis chr. obstr. exac.
Bronchitis chr. obstr. exac.",J00-J99,1
2770,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,II,kõrge lisarisk.",I00-I99,1
2771,HPV 16 + teine kõrge Ca riskiga HPV viirus,A00-B99,1
2772,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; II aste, organkahjustus II, kõrge risk; Riskiaste 2
II aste, organkahjustus II, kõrge risk",I00-I99,1
2773,"Ägenemiste ja remissioonidega kulg.
Ägenemiste ja remissioonidega kulg.",G00-G99,1
2774,"ÖR/PR:POS; HER2 : neg; p T2 N1 M0 G3 R0 IIBst
ÖR/PR:POS; HER2 : neg",C00-D48,1
2775,"Autoimmuunne tür[e]oidiit; vaibefaasis, hüpotüreoosi ja sõlmelisusega
vaibefaasis, hüpotüreoosi ja sõlmelisusega",E00-E90,1
2776,St. post fracturam distalis radii dex,S00-T98,1
2777,Muude liigeste teisene artroos - paremal AC liigese artroos,M00-M99,1
2778,Äge ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit ( paranenud ),J00-J99,1
2779,"Oc. sin. laserdatud
oc. sin. laserdatud",H00-H59,1
2780,"Pahaloomuline kasvaja; ÖR:POS ; PR:neg ; HER2:neg; yp T1C N3A M0 GX IIICst
ÖR:POS ; PR:neg ; HER2:neg",None,1
2781,"Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon
Ruptura part. lig. collateralis lateralis genus dex",S00-T98,1
2782,Muud esmased gonartroosid. Gonarthrosis sin.,M00-M99,1
2783,Vasaku puusa- ja mõlema põlveliigese endoprotees.,Z00-Z99,1
2784,Hüsteroskoopia submukoosse müoomi tõttu 18.11.14,Z00-Z99,1
2785,"Cicatrix N1. Anamneesis gemelli ja loote üsasisene hukk
Cicatrix N1. Anamneesis gemelli ja loote üsasisene hukk",Z00-Z99,1
2786,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
3",I00-I99,1
2787,Nimmevalu. L2 kompressioonimurru järgne seisund.,M00-M99,1
2788,"Vähenemistendentsiga oliD  8 cm, nüüd 6 cm",C00-D48,1
2789,"Krooniline kulg, akt 1, RÖ st. 3-4, funkts. häire 3., parema randme artrodees 1999.",M00-M99,1
2790,"Hemokromatoosi geeni C282Y mutatsiooni heterosügoot, kõrge ferritiini väärtusega
Hemokromatoosi geeni C282Y mutatsiooni heterosügoot, kõrge ferritiini väärtusega",E00-E90,1
2791,"Rauaainevahetuse häired; i geeni C282Y mutatsiooni heterosügoot, kõrge ferritiini väärtusega
i geeni C282Y mutatsiooni heterosügoot, kõrge ferritiini väärtusega",E00-E90,1
2792,Varices cruris et femoris bilateralis.,I00-I99,1
2793,Rektumis adenomatoosne ja hüperplastiline polüüp,K00-K93,1
2794,"Autoimmuunne tür[e]oidiit
L-thyroxini 75 mcg päevas",E00-E90,1
2795,"Mediaalse malleooli [keskmise pekse] murd
fractura apicis malleoli medialis dex.",None,1
2796,Tütrel munasarjavähk ja BRCA1 geenis 5382insC mutatsioon,Z00-Z99,1
2797,"Ägenemine bakteriaalse bronhiidi foonil
ägenemine bakteriaalse bronhiidi foonil",J00-J99,1
2798,"E healoomuline kasvaja; polüüp
polüüp",None,1
2799,"I aste, organkahjustus 1, madal risk",I00-I99,1
2800,Kolangio- e spisoonekartsinoom 2c0c1 IV,C00-D48,1
2801,"Klaaskeha muud haigusseisundid, PVD os",H00-H59,1
2802,Arthrosis art. AC et humeroscapularis dex.,M00-M99,1
2803,Peaajuinfarkt (pea)ajuarterite täpsustamata sulguse või stenoosi tõttu (02.06.15.),I00-I99,1
2804,Arthritis art. temporomandibularis chr. dex,K00-K93,1
2805,"Subkapsulaarne polaarne (eesmine; tagumine) seniilkatarakt
tagumin OU",H00-H59,1
2806,"AB ravi + dreneeritud, op. planeeritud",K00-K93,1
2807,Grav in hebd 40 + 0,Z00-Z99,1
2808,"Krooniline sinu[s]iit e ninakõrvalurkepõletik, ägenemine.",J00-J99,1
2809,"Rektumi polüübid , histoloogiliselt tubulovilloosne adenoom ja adenocarcinoma in situ, eemaldatud 2015",K00-K93,1
2810,Parox (üle 48t-> juunist 2015a),I00-I99,1
2811,"Sõrme(de) lahtine haav koos küün(t)evigastusega, vasema käe 1. sõrmel",S00-T98,1
2812,St 2 ok 2 risk 2,I00-I99,1
2813,"Kahtlus Sjögreni sündroomile
kahtlus Sjögreni sündroomile",M00-M99,1
2814,Allergia - Rovamycini ( naha sügelemin,J00-J99,1
2815,Peale hepatiit C viirusevastast ravi,Z00-Z99,1
2816,"Laparoskoopia ektoopilise raseduse tõttu, teostatud salpingostoomia",Z00-Z99,1
2817,Contractura art. HS sin posttraumatica,M00-M99,1
2818,III > II haru paremal,G00-G99,1
2819,"Fractura humeri sin. male sanata
Fractura humeri sin. male sanata",S00-T98,1
2820,"Kesksagaras ja mõlemas alasagaras S10-s väikesed, üksikud, siliderjad bronhiektaasid
Kesksagaras ja mõlemas alasagaras S10-s väikesed, üksikud, siliderjad bronhiektaasid",J00-J99,1
2821,"Võimalik spondüloartroos l/s osas , L4> L5 radikulopaatia  paremal?",M00-M99,1
2822,Vasaku jala IV varba plantaarkõõlus,M00-M99,1
2823,"Ägenemiste ja remissioonidega kulg alumise spastilise parapareesi, tundlikkuse- ja tasakaaluhäiretega, uriini retensiooniga.",G00-G99,1
2824,I/v L3-L4 ja L4-L5 kõrgustel,M00-M99,1
2825,"CHADS-VASc 3, HAS-BLED 2; persisteeriv",I00-I99,1
2826,Klaaskeha muud haigusseisundid(klaaskehamembraani irdumine  paremas silmas),H00-H59,1
2827,"Parema rinna invasiivne duktaalkartsinoom ÖRneg, PRneg, HER2 pos",C00-D48,1
2828,Muude liigeste traumajärgne artroos - vasaku 3. sõrme  DIP artroos.,M00-M99,1
2829,Missed abortion in hebd. 6,O00-O99,1
2830,"Os  op.-06.10.11a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
2831,"Od  ?, lauservapõletik e blefariit",H00-H59,1
2832,". Fr. compressiva v. Th 6. II st , trauma 1998.a, pideva valusündroomiga.",S00-T98,1
2833,Fr. ossium cruris dex. sanata,S00-T98,1
2834,"Krooniline kulg, akt.1-2, rö-st. 3-4. Liiges funkts. puud 3.",M00-M99,1
2835,"IIaste , organkahjustus II, keskmine risk",I00-I99,1
2836,"Kahtlus; Staadium arvel 03
kahtlus",C00-D48,1
2837,"Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon
Laesio lig. collaterale med. genu sin",S00-T98,1
2838,Küünrakontusioon [-põrutus]. Contusio reg. cubiti dex.,S00-T98,1
2839,Arthrosis art talocruralis dextri post traumatica,M00-M99,1
2840,"Parema põlveliigese artroos, II st.",M00-M99,1
2841,"Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon
Laesio menisci lateralis sin?",S00-T98,1
2842,"Neeru (v.a neeruvaagna) pahaloomuline kasvaja
Parema neeru helerakk-kartsinoom",C00-D48,1
2843,Tumor endometrioides ovarii dex borderline,C00-D48,1
2844,"Plõksuv sõrm, parema käe III ja IV sõrm",M00-M99,1
2845,"Keskmise raskusega püsivate sümptomitega, kontrollitud
keskmise raskusega püsivate sümptomitega, kontrollitud",J00-J99,1
2846,"Od .  , palp.sup. et inf.",H00-H59,1
2847,Missed ab. Grav in hebd 7+3,O00-O99,1
2848,? vasema neeru patoloogia? neeruvaagen on ähmaste kontuuridega,N00-N99,1
2849,"Silmasisese läätse mehhaaniline tüsistus, odex",S00-T98,1
2850,- Mycopl. pn ; Chl. pn - posit,J00-J99,1
2851,Pärilikud sarvkestadüstroofiad kornea lattice düstroofia kerge vorm,H00-H59,1
2852,Par.Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon,S00-T98,1
2853,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,II,kõrge risk",I00-I99,1
2854,Mujal klassifitseerimata rindkerenärvijuurte haigusseisundid sin,G00-G99,1
2855,"Os - op.03.04.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
2856,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga. Prol disci L4>L5,M00-M99,1
2857,"Od - op.06.06.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
2858,"Polüartriit, 1 akt. aste, aeglaselt progress. kulg.",M00-M99,1
2859,. St post ILE L4/5 dex,M00-M99,1
2860,Kinnitatud rasedus in h. 4-5.,Z00-Z99,1
2861,Radikulopaatia L4 bil et S1 sin,M00-M99,1
2862,Muud täpsustatud peavalusündroomid ( tservikogeenne peavalu),G00-G99,1
2863,"Ravi foonil kompenseeritud, kerge kulg.",J00-J99,1
2864,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga. Radicul L5 dex,M00-M99,1
2865,"Nimme lülivaheketta haigusseisund.  (vasakpool, vasak jalg) L5/S1",M00-M99,1
2866,"Parempoolne kuulmekile pef, op-i järgne",H60-H95,1
2867,"Os  Vana ablatio retinae / , võrkkestairre koos –rebendiga",H00-H59,1
2868,Õlavarrepõimiku haigusseisundid dex post traum,G00-G99,1
2869,Küünarluu- e ulnaarnärvi kahjustus (+) ?,G00-G99,1
2870,Peopesa sidekirme fibromatoos [Dupuytreni kontraktuur] parem käsi,M00-M99,1
2871,Radikulopaatia cervicalis et l/s chr,M00-M99,1
2872,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga Radicul S1 dex,M00-M99,1
2873,CHARCOT-MARIE-TOOTHi tõbi 1. tüüpi autosoom-dominantne DNA analü,G00-G99,1
2874,CT uuringul kahtlus vasakul B6 peribronhiaalsele prot,R00-R99,1
2875,Äge sinu[s]iit e ninakõrvalurkepõletik vasakul,J00-J99,1
2876,Generaliseerunud idiopaatiline epilepsia ja epileptilised sündroomid (+),G00-G99,1
2877,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta Ii,I00-I99,1
2878,"Od - op.04.09.12a. , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,1
2879,"Eostumist kaavitav [kaasaaitav] käitlus, eostumist kaavitav uuring ja katsetus",Z00-Z99,1
2880,Vasomotoorne ja allergiline riniit ?   ??,J00-J99,1
2881,"Küünar- ja kodarluu kehade [diafüüside] murd, kinnine 20.03.14",S00-T98,1
2882,"Täpsustamata lülisamba osteokondroos+I10 Kõrgvererõhutõbi, Bradükardia",M00-M99,1
2883,"+I10 Kõrgvererõhutõbi, Bradükardia, Täpsustamata rasvumus",M00-M99,1
2884,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,III, kõrge risk",I00-I99,1
2885,"Kerge obstruktsioon, ägenemine viiruse foonil",J00-J99,1
2886,"Adenocarcinoma  prostatae  GS 5+4=9; p T3B N1 M0 G3 IVst
Adenocarcinoma  prostatae  GS 5+4=9",C00-D48,1
2887,"L5, S1 dex
L5, S1 dex",M00-M99,1
2888,"Täpsustamata konjunktiviit; allergiline konjunktiviit
allergiline konjunktiviit",H00-H59,1
2889,Missed abortion in h 9+4,O00-O99,1
2890,"Põlve (pindluumise; sääreluumise) kollateraalsideme distorsioon ja distensioon
 Laesio capsulae art. genus sin et laesio lig. collateralis sin.",S00-T98,1
2891,Parema reieluukaela mitte paranenud murd.,S00-T98,1
2892,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; II aste , organkahjustus II, kõrge  risk; Riskiaste 3
II aste , organkahjustus II, kõrge  risk",I00-I99,1
2893,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,kõrge risk",I00-I99,1
2894,"Par., põlve mitme struktuuriosa vigastused",S00-T98,1
2895,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,riskiaste 2",I00-I99,1
2896,- claudicatio intermittens dx .,I00-I99,1
2897,"Distorsio tarsi sin
Distorsio tarsi sin",S00-T98,1
2898,"Täpsustamata gonartroos; Gonarthrosis sin
Gonarthrosis sin",M00-M99,1
2899,"Lapseea algusega, püsiva kuluga, kerge-mõõduka raskusega
lapseea algusega, püsiva kuluga, kerge-mõõduka raskusega",J00-J99,1
2900,"Kerge-keskmise raskusega,püsivte sümptomitega
kerge-keskmise raskusega,püsivte sümptomitega",J00-J99,1
2901,"Kahtlus köhavarjantsele astmale.
kahtlus köhavarjantsele astmale.",J00-J99,1
2902,"Perinataalse peaajuinfarkti jääknähud
perinataalse peaajuinfarkti jääknähud",I00-I99,1
2903,Fr. corp. vert. L II.,None,1
